Agreement,Freedom,Happiness
0.06,5,5.15764567204098
0.06,6,6.47044574626199
0.06,7,7.48653963705821
0.06,8,7.43128831592896
0.06,9,8.09640445074981
0.06,10,7.02429014914133
0.7,1,4.92499877946153
0.7,2,5.35732215451949
0.7,3,5.18917595800249
0.7,4,4.36417896075198
0.7,5,5.34446112457507
0.7,6,4.33495416686561
0.7,7,3.8560521827891
0.7,8,5.05656440888953
0.7,9,4.3982046756197
0.7,10,3.99065901067622
0.06,1,3.07640081892571
0.06,2,2.97983419379693
0.06,3,3.5846671666221
0.06,4,4.2838410156559
0.06,5,4.69091426204516
0.06,6,4.84915287666476
0.06,7,6.20236180529405
0.06,8,7.14867169881421
0.06,9,6.98191835997233
0.06,10,6.96107051598502
0.7,1,4.49326786227686
0.7,2,6.28338962523527
0.7,3,5.62441985972294
0.7,4,5.40506603563592
0.7,5,5.1003697920534
0.7,6,4.48274073722502
0.7,7,5.0413943549034
0.7,8,4.20884508382111
0.7,9,4.51606589807995
0.7,10,4.34359508867642
0.06,1,3.18368123799737
0.06,2,4.10550137317837
0.06,3,4.22566183501675
0.06,4,3.97887798812064
0.06,5,5.61297793123425
0.06,6,6.05110033089456
0.06,7,6.36326016627289
0.06,8,7.44499244459682
0.06,9,8.16593312728603
0.06,10,8.30120295815929
0.7,1,6.14468355461073
0.7,2,6.40181518861967
0.7,3,5.0017025146766
0.7,4,5.15065545188809
0.7,5,5.03264092577941
0.7,6,3.69954903814655
0.7,7,4.25880906602308
0.7,8,3.78760132402224
0.7,9,4.56381610798429
0.7,10,4.03127924121875
0.06,1,3.98847584886026
0.06,2,4.0722475541395
0.06,3,4.90212779677542
0.06,4,5.11004839527101
0.06,5,6.27934550493764
0.06,6,5.73449915209897
0.06,7,7.08667406162859
0.06,8,6.87530424262365
0.06,9,7.89470061738114
0.06,10,6.64613994189616
0.7,1,4.90042972216215
0.7,2,5.07662178923382
0.7,3,4.40611532599925
0.7,4,5.10748055934473
0.7,5,5.31123637478367
0.7,6,4.82307227994924
0.7,7,4.9247726007277
0.7,8,3.92459071595488
0.7,9,4.07084513814653
0.7,10,4.21487682554253
0.06,1,3.1140283367269
0.06,2,3.38488588710682
0.06,3,3.85175870100367
0.06,4,3.96613836259443
0.06,5,4.95705681221123
0.06,6,6.33382745567065
0.06,7,5.50898728704204
0.06,8,6.25354597438873
0.06,9,7.17260470457068
0.06,10,7.15379701331665
0.7,1,6.10312290134891
0.7,2,4.91892291710889
0.7,3,5.11638907951586
0.7,4,5.22644774819972
0.7,5,4.40749554700695
0.7,6,4.76605528454906
0.7,7,4.36699824720109
0.7,8,3.64214177590381
0.7,9,6.12947214088882
0.7,10,3.91628247308338
0.06,1,2.84588423691996
0.06,2,3.90764064545652
0.06,3,3.64606760239845
0.06,4,4.64933515106178
0.06,5,4.86612024148854
0.06,6,6.03316062265847
0.06,7,6.71262459256157
0.06,8,6.93850803143555
0.06,9,7.48383577418176
0.06,10,8.04723869656998
0.7,1,5.07954279909126
0.7,2,5.62572998006894
0.7,3,5.14118550092674
0.7,4,4.39433642563578
0.7,5,4.68644158344407
0.7,6,4.69215171540841
0.7,7,5.40770455037851
0.7,8,4.64683804930001
0.7,9,4.4173674460937
0.7,10,5.00837093675735
0.06,1,4.35799120153645
0.06,2,3.59688362683971
0.06,3,5.10983524683865
0.06,4,4.34951339582628
0.06,5,4.94470943636245
0.06,6,5.09025592953303
0.06,7,6.42755362836007
0.06,8,7.1990922533647
0.06,9,6.84211108170245
0.06,10,8.28677010665353
0.7,1,4.50343907850556
0.7,2,5.1430829980457
0.7,3,6.23634649784535
0.7,4,3.8615216409171
0.7,5,4.46206168006766
0.7,6,4.76438259300223
0.7,7,4.25152973726764
0.7,8,4.64529335822864
0.7,9,5.06810768873372
0.7,10,4.57623160028571
0.06,1,3.56837041231925
0.06,2,3.4612233793179
0.06,3,4.38516477159052
0.06,4,4.12180343416211
0.06,5,5.85979438679847
0.06,6,6.00736159033004
0.06,7,6.81405441318216
0.06,8,7.19803139617807
0.06,9,7.7069121661346
0.06,10,7.28458262227477
0.7,1,5.98004198495253
0.7,2,5.13916407404042
0.7,3,5.27139165834466
0.7,4,4.21529393669754
0.7,5,5.09627323613389
0.7,6,4.59688783680459
0.7,7,5.2310256922135
0.7,8,4.73576917085042
0.7,9,3.70788854680055
0.7,10,4.12857386507166
0.06,1,3.15674890124894
0.06,2,3.38676977894509
0.06,3,4.0685648370823
0.06,4,3.1100289478529
0.06,5,4.9438749196275
0.06,6,6.23967012718166
0.06,7,6.75229573162809
0.06,8,6.20558042767162
0.06,9,6.74249363981652
0.06,10,8.09880466269248
0.7,1,6.56795838907524
0.7,2,4.93768346139191
0.7,3,6.43120016254996
0.7,4,5.64081638015948
0.7,5,6.04465278174955
0.7,6,5.28003787323539
0.7,7,4.13878720403434
0.7,8,3.73308910449794
0.7,9,4.49165295741676
0.7,10,3.5468432396323
0.06,1,2.69766932746737
0.06,2,2.65094903274999
0.06,3,3.84408217287164
0.06,4,4.80427270013586
0.06,5,3.95171030911213
0.06,6,4.81048023965192
0.06,7,5.96528110885548
0.06,8,7.58191115907092
0.06,9,7.13903346596348
0.06,10,8.11222719717462
0.7,1,5.98765023811635
0.7,2,5.66228625091777
0.7,3,5.2430847004365
0.7,4,4.50063617630464
0.7,5,4.85170184827369
0.7,6,5.72295472164218
0.7,7,6.32901058414786
0.7,8,4.38983732331187
0.7,9,4.53113022500558
0.7,10,3.68482391859366
0.06,1,2.58118851361759
0.06,2,3.23466943992837
0.06,3,3.49493870910156
0.06,4,4.02940465762146
0.06,5,5.22027793028198
0.06,6,6.27671172262952
0.06,7,5.96953630150188
0.06,8,6.66642150391776
0.06,9,8.20681976184724
0.06,10,8.27847621440138
0.7,1,6.25442056680521
0.7,2,6.29309596902862
0.7,3,5.42266730807378
0.7,4,6.6243720863339
0.7,5,5.50697850656125
0.7,6,4.91229224192398
0.7,7,4.62878611226694
0.7,8,5.40227465242556
0.7,9,4.20939662581428
0.7,10,3.84343566592058
0.06,1,2.1622442103377
0.06,2,3.52799547726773
0.06,3,3.47904963331429
0.06,4,4.55567026128796
0.06,5,4.47939470288918
0.06,6,5.48051668472217
0.06,7,6.62573064873106
0.06,8,7.21345024783788
0.06,9,8.19245664046885
0.06,10,9.1908361066241
0.7,1,6.35241065487518
0.7,2,5.23742154910173
0.7,3,5.95357425879503
0.7,4,4.64958698865686
0.7,5,3.91067965582807
0.7,6,4.99362433583233
0.7,7,5.15659032401235
0.7,8,4.21238644571879
0.7,9,4.09626999269404
0.7,10,4.3324168778607
0.06,1,2.72063280618945
0.06,2,2.11854839899168
0.06,3,3.5241845224885
0.06,4,3.91323731162833
0.06,5,4.61662596995173
0.06,6,5.15264041402699
0.06,7,6.72224788571645
0.06,8,6.51455147998029
0.06,9,7.82053088382525
0.06,10,8.09944010330524
0.7,1,5.91940659379005
0.7,2,5.76960901609437
0.7,3,3.80790928135384
0.7,4,4.92900558839866
0.7,5,4.52056744070204
0.7,6,5.49767168117514
0.7,7,4.28510749778309
0.7,8,4.46053870520465
0.7,9,5.90472646922721
0.7,10,4.41227856160635
0.06,1,3.31334274852175
0.06,2,3.51693121043591
0.06,3,4.08466496487796
0.06,4,3.93862957999028
0.06,5,6.26555352376557
0.06,6,6.9735282075171
0.06,7,6.99246130211286
0.06,8,7.35542687970332
0.06,9,7.80791103143208
0.06,10,8.5383848763941
0.7,1,5.21871108449705
0.7,2,5.15901359573972
0.7,3,4.69031064220063
0.7,4,5.57971800610918
0.7,5,4.76161310349101
0.7,6,4.41714946234205
0.7,7,5.17849193944059
0.7,8,4.02697299390774
0.7,9,4.53792411958366
0.7,10,4.40388745341012
0.06,1,3.54131872888355
0.06,2,3.36022683642384
0.06,3,5.29812799567046
0.06,4,4.85882915441897
0.06,5,4.37675913528982
0.06,6,5.19901301302588
0.06,7,6.69483900289358
0.06,8,6.56731125590168
0.06,9,8.22797863657106
0.06,10,8.29121795538031
0.7,1,4.86909255302888
0.7,2,5.79252019954988
0.7,3,5.34302531380926
0.7,4,5.41695772202027
0.7,5,4.56206536116766
0.7,6,4.21255670318201
0.7,7,4.22450830996066
0.7,8,3.9278048633897
0.7,9,4.20598812700569
0.7,10,4.75958714912436
0.06,1,2.18667293243917
0.06,2,3.15168358945039
0.06,3,3.68315996756018
0.06,4,3.76540406596601
0.06,5,4.71806258251164
0.06,6,5.49482913634611
0.06,7,6.05188570637496
0.06,8,8.52042257898439
0.06,9,7.19231227445736
0.06,10,8.02212965722703
0.7,1,4.88892894162473
0.7,2,4.27897005687339
0.7,3,5.96966258720374
0.7,4,4.73573376271315
0.7,5,3.92084889122353
0.7,6,4.88464612442219
0.7,7,4.52717715216264
0.7,8,4.1380287131765
0.7,9,4.59519774068023
0.7,10,5.20869748405786
0.06,1,2.80989597950377
0.06,2,3.21580183390718
0.06,3,2.77886128694755
0.06,4,3.90885884724789
0.06,5,6.0721718686518
0.06,6,5.16397214815949
0.06,7,6.53211298930688
0.06,8,6.84472772369034
0.06,9,7.50488157383752
0.06,10,8.03839720870012
0.7,1,6.17911848410335
0.7,2,4.16293800443395
0.7,3,6.05695997271855
0.7,4,4.90971677414534
0.7,5,4.57638462842439
0.7,6,4.59123532058687
0.7,7,5.16603706809286
0.7,8,5.00322073198313
0.7,9,4.91721839822294
0.7,10,4.39509342247781
0.06,1,4.10790621543878
0.06,2,2.90831210226616
0.06,3,5.64379159816151
0.06,4,4.48494066684561
0.06,5,5.42196169330697
0.06,6,5.16875388254959
0.06,7,6.64706812364465
0.06,8,7.73592279835639
0.06,9,7.32967253481617
0.06,10,7.68748673971996
0.7,1,4.76362649058056
0.7,2,6.11749769703166
0.7,3,3.43432140062948
0.7,4,5.22206825426611
0.7,5,6.12396046514869
0.7,6,4.62995780365391
0.7,7,6.2817170329419
0.7,8,4.14290121059805
0.7,9,4.1852938658718
0.7,10,3.78862552063545
0.06,1,3.27196548156421
0.06,2,3.54122017400895
0.06,3,4.79776597781887
0.06,4,4.6796537395937
0.06,5,4.9610368887685
0.06,6,6.96691952070159
0.06,7,5.82144931846238
0.06,8,7.06484929295671
0.06,9,7.22286812583645
0.06,10,8.60003443908886
0.7,1,4.82601391359769
0.7,2,4.24562582074409
0.7,3,4.87782413752642
0.7,4,5.19849964370694
0.7,5,4.69201588156101
0.7,6,4.4269868467959
0.7,7,4.49288668692559
0.7,8,3.72650602421593
0.7,9,5.17704184018107
0.7,10,3.99229461962243
0.06,1,3.17590280621865
0.06,2,3.6202037661
0.06,3,4.09741790675274
0.06,4,4.96231554182328
0.06,5,5.15345789924952
0.06,6,5.45453523737415
0.06,7,5.97527781785639
0.06,8,7.74169470368
0.06,9,7.17482357086715
0.06,10,7.29505630130499
0.7,1,4.80310827865218
0.7,2,5.39319245670552
0.7,3,4.32479618927993
0.7,4,4.6985942673945
0.7,5,5.46015172418566
0.7,6,4.66469992031739
0.7,7,4.09874793733855
0.7,8,5.26899898470035
0.7,9,4.50423135876342
0.7,10,3.73676272061881
0.06,1,3.28583229465667
0.06,2,3.70942489026144
0.06,3,3.28253041234508
0.06,4,4.26860836498145
0.06,5,4.25442939268022
0.06,6,5.82614130552678
0.06,7,5.54634270672926
0.06,8,6.41665289965059
0.06,9,6.83852660766308
0.06,10,8.52693742736211
0.7,1,5.6974392578337
0.7,2,5.28077077896597
0.7,3,5.08962910691976
0.7,4,4.4727470925178
0.7,5,5.12692898247216
0.7,6,4.9914981426974
0.7,7,5.2746545920728
0.7,8,5.32057792845254
0.7,9,4.87949384702054
0.7,10,4.91571409856646
0.06,1,3.655668226502
0.06,2,3.493399398066
0.06,3,3.63301156759846
0.06,4,4.42871593452403
0.06,5,5.51384012619802
0.06,6,5.15440447052044
0.06,7,6.80819390627366
0.06,8,7.71943241219331
0.06,9,7.30913042475096
0.06,10,7.79784772630806
0.7,1,4.82006776780479
0.7,2,4.9779846253362
0.7,3,4.84005170825903
0.7,4,5.16482226595394
0.7,5,5.33582735882266
0.7,6,3.41859673530295
0.7,7,3.90956354916981
0.7,8,4.29062459796001
0.7,9,2.78340072748204
0.7,10,4.68521407564047
0.06,1,3.02805241252517
0.06,2,2.98725368343842
0.06,3,4.6906603012156
0.06,4,4.0606835070455
0.06,5,4.63310302326893
0.06,6,4.72860642022915
0.06,7,6.282525188237
0.06,8,6.38391536433589
0.06,9,6.61269560745718
0.06,10,8.14712939712405
0.7,1,5.07000788707217
0.7,2,6.16511558097361
0.7,3,5.82345390177703
0.7,4,4.17144582553008
0.7,5,4.96404252974141
0.7,6,4.42262000031994
0.7,7,5.43971623535086
0.7,8,4.34418250831762
0.7,9,4.75974550720706
0.7,10,4.32162685939206
0.06,1,2.94877488189861
0.06,2,4.6061628156432
0.06,3,4.21458784035373
0.06,4,4.0542869011549
0.06,5,4.48724329337784
0.06,6,5.12616886649801
0.06,7,6.32033151692611
0.06,8,5.71936263259353
0.06,9,7.0106578281301
0.06,10,7.60702224097016
0.7,1,5.61298504135894
0.7,2,5.58004023384481
0.7,3,5.52625797857234
0.7,4,5.16899317062184
0.7,5,4.57211302520989
0.7,6,5.12723249173637
0.7,7,5.59570174943792
0.7,8,4.50485578181614
0.7,9,4.80916133425486
0.7,10,4.47441687872874
0.06,1,2.92838420984645
0.06,2,2.60923319542624
0.06,3,2.95284257942944
0.06,4,4.96145249250302
0.06,5,4.58464826186859
0.06,6,6.52109064208994
0.06,7,6.1510346964027
0.06,8,5.60882840992213
0.06,9,7.49883004715181
0.06,10,7.99300204953626
0.7,1,6.23513566384392
0.7,2,5.46731414335827
0.7,3,4.26063628136126
0.7,4,5.52404541438895
0.7,5,4.79354001633492
0.7,6,5.69747135856682
0.7,7,4.22762192631379
0.7,8,4.48808080253005
0.7,9,5.34675634045042
0.7,10,4.03585255277309
0.06,1,3.35655128095638
0.06,2,4.40081347594135
0.06,3,4.58877583832521
0.06,4,5.21522669530042
0.06,5,4.61382705800581
0.06,6,6.17449726913376
0.06,7,6.05475979357771
0.06,8,7.05947418046341
0.06,9,7.6899604342962
0.06,10,8.68029399729624
0.7,1,5.80115291745838
0.7,2,5.61152951442993
0.7,3,4.99049328622503
0.7,4,5.06223955944604
0.7,5,4.74041136936645
0.7,6,4.87121903394589
0.7,7,3.99122320755601
0.7,8,5.88094091229832
0.7,9,5.30750131570765
0.7,10,4.7909564684573
0.06,1,2.26912682182195
0.06,2,3.32837396236946
0.06,3,4.0997835431299
0.06,4,4.38733932967985
0.06,5,4.90433321219997
0.06,6,4.7221663678356
0.06,7,5.75758514319503
0.06,8,6.79299078300395
0.06,9,7.55806628713998
0.06,10,7.98192456743304
0.7,1,5.99850329598005
0.7,2,4.7914956727383
0.7,3,5.75349100839588
0.7,4,4.96873458649038
0.7,5,5.49903477647615
0.7,6,5.92382038396483
0.7,7,4.85578154261956
0.7,8,5.32939128316616
0.7,9,3.41874478374097
0.7,10,5.15970746238848
0.06,1,2.96659864925015
0.06,2,3.90478588580682
0.06,3,3.89889157959654
0.06,4,4.9161197349898
0.06,5,4.23072445349643
0.06,6,4.96396170426047
0.06,7,6.44021415587379
0.06,8,6.08078664202033
0.06,9,7.46199945235709
0.06,10,7.79535252900959
0.7,1,5.22480806547946
0.7,2,4.81891769673714
0.7,3,5.08416323389653
0.7,4,4.30936614056397
0.7,5,5.8742892596522
0.7,6,5.49022566816377
0.7,7,4.9659590665623
0.7,8,4.06113337177215
0.7,9,5.24629836018121
0.7,10,5.03063717579181
0.06,1,2.31537289022206
0.06,2,3.80411147716275
0.06,3,3.60700531561111
0.06,4,5.69016005421442
0.06,5,5.2928105147849
0.06,6,5.46885907171025
0.06,7,5.34307503312281
0.06,8,7.34391391259742
0.06,9,7.16094420559561
0.06,10,7.93252313193203
0.7,1,5.3229787109365
0.7,2,4.49257423780168
0.7,3,4.61908249115344
0.7,4,4.95652838664553
0.7,5,4.40545868933375
0.7,6,4.63590035351608
0.7,7,4.82622862053932
0.7,8,4.37077809611249
0.7,9,4.27656640740611
0.7,10,4.77147370295898
0.06,1,3.0201278587327
0.06,2,3.80983689972862
0.06,3,3.64882083530485
0.06,4,5.00452471290263
0.06,5,4.54416978886234
0.06,6,4.56586294253873
0.06,7,7.38619081579151
0.06,8,6.90808719932591
0.06,9,7.21043598032204
0.06,10,8.18901859177675
0.7,1,5.56181965405329
0.7,2,5.74565885683225
0.7,3,5.63115995646691
0.7,4,4.75419867276912
0.7,5,5.1117435232423
0.7,6,5.10246914105101
0.7,7,3.89718322252333
0.7,8,5.19602525523968
0.7,9,5.09897686832318
0.7,10,4.24605857739478
0.06,1,2.93650642734668
0.06,2,3.00360851514924
0.06,3,3.07782089373395
0.06,4,3.861660959618
0.06,5,4.45465151179794
0.06,6,5.24587795083898
0.06,7,5.67045612924373
0.06,8,6.79792071314087
0.06,9,6.90817914398513
0.06,10,8.29745576140214
0.7,1,4.90557794383113
0.7,2,5.49463067505653
0.7,3,5.24245817624391
0.7,4,5.25574850610733
0.7,5,5.14245393847499
0.7,6,5.34610007980187
0.7,7,5.00259056386978
0.7,8,4.28906614316068
0.7,9,4.91437556831849
0.7,10,4.70326647245931
0.06,1,3.09890159671085
0.06,2,3.87887381379354
0.06,3,4.83292818085435
0.06,4,4.59497264928749
0.06,5,6.13877584414964
0.06,6,5.30324782840373
0.06,7,5.73645493337912
0.06,8,7.15661583288995
0.06,9,6.704525003599
0.06,10,7.28121968273229
0.7,1,5.8493761478558
0.7,2,5.51979721281376
0.7,3,5.1428543976056
0.7,4,4.80942758349938
0.7,5,3.38175844432076
0.7,6,5.09853210115787
0.7,7,4.99085113599022
0.7,8,4.87478397253653
0.7,9,4.61049628864
0.7,10,4.57953201191564
0.06,1,2.38002402229132
0.06,2,2.42065574394254
0.06,3,4.22394401619147
0.06,4,6.00122158535636
0.06,5,4.74507409537924
0.06,6,5.5432153789043
0.06,7,5.96162463307642
0.06,8,6.89391144092861
0.06,9,6.90431238045481
0.06,10,8.57296399580968
0.7,1,4.85351537151141
0.7,2,5.50127432138245
0.7,3,4.67941728545932
0.7,4,4.78220406856879
0.7,5,4.90870555541177
0.7,6,4.8437521577736
0.7,7,4.40804642479537
0.7,8,2.86063079475003
0.7,9,4.81591103997562
0.7,10,4.25699262320835
0.06,1,3.32118351818191
0.06,2,3.87706074324855
0.06,3,3.87928331145155
0.06,4,5.4230030547508
0.06,5,5.26187350913781
0.06,6,5.0683023418653
0.06,7,6.17496617594775
0.06,8,7.83528503019904
0.06,9,6.84181356280265
0.06,10,8.22608195058747
0.7,1,5.82990516134695
0.7,2,4.8193082044221
0.7,3,5.29946651394807
0.7,4,4.81569764653295
0.7,5,4.50926240544572
0.7,6,5.59970321868926
0.7,7,4.92988890322358
0.7,8,4.62974920650398
0.7,9,4.66475522971388
0.7,10,4.23843099459921
0.06,1,1.80395363197835
0.06,2,4.33743959907281
0.06,3,2.06495763587307
0.06,4,4.0870262802194
0.06,5,4.46260005992392
0.06,6,5.01734762087033
0.06,7,6.89642277173455
0.06,8,6.55576669095216
0.06,9,6.17923479232668
0.06,10,7.73058416872434
0.7,1,4.79506238145203
0.7,2,5.21719210455597
0.7,3,5.83102813596932
0.7,4,5.01172538758236
0.7,5,5.53345859967406
0.7,6,4.02899407688934
0.7,7,4.42488085498983
0.7,8,4.6960367487585
0.7,9,3.21929647698992
0.7,10,4.68598154611547
0.06,1,3.02833780953779
0.06,2,2.20482627862452
0.06,3,3.43626067239801
0.06,4,4.58776624709988
0.06,5,4.29210336613986
0.06,6,6.18236408887151
0.06,7,6.37149933627322
0.06,8,6.93339218968367
0.06,9,7.62283509146199
0.06,10,6.62170435051052
0.7,1,5.70800491382984
0.7,2,6.48826965557442
0.7,3,4.49506231388931
0.7,4,4.27473213038701
0.7,5,5.34358922327226
0.7,6,4.42599869905975
0.7,7,4.49663737031255
0.7,8,4.42683202135688
0.7,9,4.76036797710858
0.7,10,5.15940302144456
0.06,1,2.12635451263734
0.06,2,4.19985084814635
0.06,3,4.86930678591284
0.06,4,4.76654304437227
0.06,5,4.4868925758499
0.06,6,4.79661327555364
0.06,7,6.04716934444396
0.06,8,6.17930733941358
0.06,9,6.90064796675687
0.06,10,8.35308761057505
0.7,1,5.27979184857566
0.7,2,5.23976697926883
0.7,3,4.87770734167656
0.7,4,5.614125763529
0.7,5,4.75716869376145
0.7,6,4.17001385871989
0.7,7,5.39961977591819
0.7,8,4.0744588879253
0.7,9,4.54084784563396
0.7,10,4.11251586329831
0.06,1,3.32350999683582
0.06,2,3.19516353532895
0.06,3,4.51602813286394
0.06,4,3.71465440609041
0.06,5,4.99139669880037
0.06,6,6.87111133159436
0.06,7,7.44876650137827
0.06,8,7.72706306393716
0.06,9,7.94414973003319
0.06,10,8.10061449267234
0.7,1,5.51405385505834
0.7,2,6.36907132201361
0.7,3,4.84969236366291
0.7,4,5.24599031120527
0.7,5,4.23573319861874
0.7,6,5.03151532715229
0.7,7,4.67637089032155
0.7,8,4.48564483467247
0.7,9,3.93837001762252
0.7,10,4.40797403911768
0.06,1,2.81194988426524
0.06,2,3.10258458512979
0.06,3,4.27257959416881
0.06,4,4.47308449941383
0.06,5,4.86796351066425
0.06,6,5.68740267358155
0.06,7,5.3991147469726
0.06,8,5.58537366063885
0.06,9,7.17942770874517
0.06,10,8.1475563004919
0.7,1,5.96719435770624
0.7,2,5.6904751293025
0.7,3,4.56274505938375
0.7,4,5.84893372913106
0.7,5,5.66442477133055
0.7,6,4.85933948876042
0.7,7,4.45537113364875
0.7,8,4.38018251226126
0.7,9,5.05558767871555
0.7,10,4.27539859974337
0.06,1,2.82253227500335
0.06,2,3.48012337885474
0.06,3,4.45514873061295
0.06,4,5.37704695962689
0.06,5,4.86004260956856
0.06,6,6.49020634893614
0.06,7,6.29546203663799
0.06,8,7.24707225960493
0.06,9,7.74671692142318
0.06,10,8.09900151997962
0.7,1,4.97847934782371
0.7,2,5.84533838902718
0.7,3,5.8215614916998
0.7,4,5.56552527967198
0.7,5,4.97489851524117
0.7,6,5.48620779669673
0.7,7,5.05136847407384
0.7,8,4.49968001626907
0.7,9,4.49433361358018
0.7,10,4.41378370907607
0.06,1,3.88947974074011
0.06,2,3.46994457973593
0.06,3,3.43740961713847
0.06,4,3.74267889014708
0.06,5,4.66400825343922
0.06,6,4.63803710652153
0.06,7,6.49521307633822
0.06,8,7.39549033062233
0.06,9,8.3552262429484
0.06,10,8.33979349668708
0.7,1,5.56971234004995
0.7,2,4.9143153475504
0.7,3,5.58246109952572
0.7,4,4.47083653829321
0.7,5,5.73497014619244
0.7,6,4.18272023599239
0.7,7,5.37203615949126
0.7,8,5.20640271433065
0.7,9,5.25959097860068
0.7,10,4.00540819006515
0.06,1,3.43894935603006
0.06,2,3.90923999075469
0.06,3,2.98619174584993
0.06,4,5.37621315028147
0.06,5,5.43351410535565
0.06,6,5.32093570748248
0.06,7,5.45399396889196
0.06,8,6.44776215873785
0.06,9,6.82690588106526
0.06,10,7.99149028394404
0.7,1,4.90388125716002
0.7,2,5.64576113298136
0.7,3,5.3950263845042
0.7,4,4.3861799387769
0.7,5,4.57886606201667
0.7,6,6.03530153992763
0.7,7,4.4006621139985
0.7,8,5.67004342307266
0.7,9,4.56616072496
0.7,10,4.34131398175267
0.06,1,2.9893839645603
0.06,2,2.70475018911711
0.06,3,3.99144729093478
0.06,4,5.13907607361817
0.06,5,4.75293311908944
0.06,6,5.04402127775413
0.06,7,6.85806378976452
0.06,8,5.7045497986953
0.06,9,8.10233552565164
0.06,10,8.50461564092999
0.7,1,5.00467764070617
0.7,2,5.35196692596513
0.7,3,5.75023681272953
0.7,4,5.45578882990432
0.7,5,5.52967062273828
0.7,6,4.62591277120998
0.7,7,5.19302849989447
0.7,8,4.11553862567177
0.7,9,4.33813415738452
0.7,10,4.61145587605849
0.06,1,2.92076838606469
0.06,2,2.38258242384653
0.06,3,3.30041517709178
0.06,4,4.71421205985108
0.06,5,5.09219053734881
0.06,6,5.49379373631659
0.06,7,5.45753376966452
0.06,8,6.51192655557847
0.06,9,6.67285983040718
0.06,10,8.44934438594287
0.7,1,4.79551998779664
0.7,2,5.0195293381262
0.7,3,5.12000424542723
0.7,4,4.73712453305448
0.7,5,6.15269473309904
0.7,6,5.80017242935085
0.7,7,5.91994604723846
0.7,8,4.15918596472678
0.7,9,4.69081528518663
0.7,10,3.48500378167373
0.06,1,2.85030623428262
0.06,2,2.16097255371086
0.06,3,4.33567869872809
0.06,4,5.13846802558166
0.06,5,5.56156584139351
0.06,6,4.96795972327042
0.06,7,5.60007461606929
0.06,8,6.68746127849109
0.06,9,8.02421006814481
0.06,10,7.69053015569408
0.7,1,5.43491620674538
0.7,2,4.83372591280022
0.7,3,5.07759525786853
0.7,4,4.38564747378087
0.7,5,5.29104542580676
0.7,6,4.27755228619914
0.7,7,5.39723959283281
0.7,8,4.77195679337032
0.7,9,5.18488213677876
0.7,10,4.18210498558186
0.06,1,3.58864358401784
0.06,2,3.30205696254769
0.06,3,3.56733189067788
0.06,4,5.07980329242496
0.06,5,5.53984193938293
0.06,6,5.40088473508806
0.06,7,4.51034214052945
0.06,8,7.58384277309718
0.06,9,7.15133784314058
0.06,10,7.74795381638404
0.7,1,4.95890773764625
0.7,2,5.42115879664
0.7,3,5.35550394115096
0.7,4,4.84554615528852
0.7,5,5.68673879116424
0.7,6,4.76907409622744
0.7,7,5.33768644675703
0.7,8,4.8619774201959
0.7,9,4.73064649765184
0.7,10,5.22978639407242
0.06,1,2.580780592588
0.06,2,4.16559535641543
0.06,3,4.58733686568725
